,rssi,rssiVals
24073,-125,0
24074,-117,0
24075,-122,0
24076,-125,0
24077,-122,0
24078,-118,0
24079,-119,0
24080,-117,0
24081,-122,0
24082,-121,0
24083,-119,0
24084,-119,0
24085,-119,0
24086,-124,0
24087,-124,0
24088,-121,0
24089,-127,0
24090,-118,0
24091,-127,0
24092,-127,0
24093,-125,0
24094,-117,0
24095,-119,0
24096,-118,0
24097,-119,0
24098,-119,0
24099,-121,0
24100,-122,0
24101,-122,0
24102,-119,0
24103,-121,0
24104,-122,0
24105,-127,0
24106,-124,0
24107,-122,0
24108,-121,0
24109,-119,0
24110,-115,0
24111,-121,0
24112,-117,0
24113,-125,0
24114,-119,0
24115,-126,0
24116,-121,0
24117,-119,0
24118,-116,0
24119,-118,0
24120,-126,0
24121,-124,0
24122,-119,0
24123,-117,0
24124,-119,0
24125,-119,0
24126,-121,0
24127,-121,0
24128,-118,0
24129,-119,0
24130,-118,0
24131,-119,0
24132,-122,0
24133,-117,0
24134,-119,0
24135,-118,0
24136,-124,0
24137,-125,0
24138,-124,0
24139,-119,0
24140,-121,0
24141,-117,0
24142,-116,0
24143,-121,1
24144,-98,1
24145,-98,1
24146,-98,1
24147,-98,1
24148,-97,1
24149,-98,1
24150,-98,1
24151,-99,1
24152,-98,1
24153,-98,1
24154,-98,1
24155,-98,1
24156,-98,1
24157,-98,1
24158,-98,1
24159,-98,1
24160,-98,1
24161,-98,1
24162,-97,1
24163,-99,0
24164,-118,0
24165,-118,0
24166,-125,0
24167,-121,0
24168,-125,0
24169,-121,0
24170,-119,0
24171,-116,0
24172,-119,0
24173,-125,0
24174,-117,0
24175,-119,0
24176,-122,0
24177,-122,0
24178,-121,0
24179,-122,0
24180,-124,0
24181,-127,0
24182,-118,0
24183,-127,0
24184,-116,0
24185,-119,0
24186,-118,0
24187,-124,0
24188,-121,0
24189,-122,0
24190,-118,0
24191,-117,0
24192,-124,0
24193,-119,0
24194,-121,0
24195,-121,0
24196,-117,0
24197,-125,0
24198,-119,0
24199,-122,0
24200,-117,0
24201,-119,0
24202,-121,0
24203,-125,0
24204,-116,0
24205,-113,0
24206,-121,0
24207,-118,0
24208,-118,0
24209,-117,0
24210,-119,0
24211,-121,0
24212,-119,0
24213,-121,0
24214,-121,0
24215,-122,0
24216,-125,0
24217,-119,0
24218,-118,0
24219,-121,0
24220,-118,0
24221,-123,0
24222,-119,0
24223,-119,0
24224,-118,0
24225,-119,0
24226,-124,0
24227,-125,0
24228,-127,0
24229,-124,0
24230,-116,0
24231,-122,0
24232,-122,0
24233,-118,0
24234,-125,0
24235,-119,0
24236,-121,0
24237,-125,0
24238,-127,0
24239,-119,0
24240,-125,0
24241,-125,0
24242,-118,0
24243,-125,0
24244,-121,0
24245,-116,0
24246,-119,0
24247,-122,0
24248,-124,0
24249,-121,0
24250,-116,0
24251,-119,0
24252,-125,0
24253,-116,0
24254,-119,0
24255,-124,0
24256,-119,0
24257,-119,0
24258,-122,0
24259,-122,0
24260,-119,0
24261,-118,0
24262,-124,0
24263,-121,0
24264,-125,0
24265,-121,0
24266,-121,0
24267,-119,0
24268,-119,0
24269,-119,0
24270,-124,0
24271,-121,0
24272,-121,0
24273,-119,0
24274,-119,0
24275,-122,0
24276,-121,0
24277,-117,0
24278,-122,0
24279,-116,0
24280,-121,0
24281,-121,0
24282,-122,0
24283,-122,0
24284,-118,0
24285,-121,0
24286,-119,0
24287,-121,0
24288,-121,0
24289,-118,0
24290,-118,0
24291,-121,0
24292,-119,0
24293,-121,0
24294,-125,0
24295,-117,0
24296,-122,0
24297,-117,0
24298,-125,0
24299,-126,0
24300,-124,0
24301,-125,0
24302,-116,0
24303,-125,0
24304,-122,0
24305,-124,1
24306,-98,1
24307,-98,1
24308,-98,1
24309,-99,1
24310,-98,1
24311,-99,1
24312,-98,1
24313,-98,1
24314,-98,1
24315,-99,1
24316,-98,1
24317,-98,1
24318,-98,1
24319,-98,1
24320,-99,1
24321,-98,1
24322,-99,1
24323,-99,1
24324,-98,1
24325,-99,0
24326,-122,0
24327,-119,0
24328,-127,0
24329,-125,0
24330,-119,0
24331,-124,0
24332,-125,0
24333,-125,0
24334,-118,0
24335,-122,0
24336,-119,0
24337,-121,0
24338,-125,0
24339,-119,0
24340,-125,0
24341,-121,0
24342,-118,0
24343,-122,0
24344,-122,0
24345,-122,0
24346,-121,0
24347,-122,0
24348,-125,0
24349,-124,0
24350,-119,0
24351,-121,0
24352,-116,0
24353,-117,0
24354,-124,0
24355,-119,0
24356,-121,0
24357,-119,0
24358,-124,0
24359,-119,0
24360,-119,0
24361,-122,0
24362,-119,0
24363,-119,0
24364,-125,0
24365,-119,0
24366,-118,0
24367,-121,0
24368,-123,0
24369,-116,0
24370,-117,0
24371,-119,0
24372,-121,0
24373,-127,0
24374,-117,0
24375,-125,0
24376,-121,0
24377,-121,0
24378,-119,0
24379,-127,0
24380,-119,0
24381,-125,0
24382,-119,0
24383,-122,0
24384,-119,0
24385,-118,0
24386,-119,0
24387,-116,0
24388,-122,0
24389,-118,0
24390,-116,0
24391,-118,0
24392,-119,0
24393,-126,0
24394,-124,0
24395,-118,0
24396,-127,0
24397,-116,0
24398,-118,0
24399,-119,0
24400,-124,0
24401,-121,0
24402,-121,0
24403,-115,0
24404,-125,0
24405,-122,0
24406,-122,0
24407,-125,0
24408,-122,0
24409,-119,0
24410,-125,0
24411,-125,0
24412,-121,0
24413,-119,0
24414,-119,0
24415,-121,0
24416,-117,0
24417,-122,0
24418,-121,0
24419,-121,0
24420,-122,0
24421,-124,0
24422,-121,0
24423,-125,0
24424,-117,0
24425,-119,0
24426,-121,0
24427,-118,0
24428,-119,0
24429,-124,0
24430,-119,0
24431,-122,0
24432,-122,0
24433,-118,0
24434,-119,0
24435,-121,0
24436,-122,0
24437,-116,0
24438,-119,0
24439,-116,0
24440,-121,0
24441,-121,0
24442,-125,0
24443,-121,0
24444,-122,0
24445,-121,0
24446,-118,0
24447,-119,0
24448,-119,0
24449,-118,0
24450,-117,0
24451,-117,0
24452,-122,0
24453,-119,0
24454,-119,0
24455,-121,0
24456,-125,0
24457,-119,0
24458,-121,0
24459,-119,0
24460,-118,0
24461,-119,0
24462,-127,0
24463,-121,0
24464,-119,0
24465,-121,0
24466,-124,0
24467,-122,1
24468,-98,1
24469,-97,1
24470,-98,1
24471,-98,1
24472,-98,1
24473,-98,1
24474,-98,1
24475,-98,1
24476,-98,1
24477,-98,1
24478,-98,1
24479,-98,1
24480,-98,1
24481,-98,1
24482,-98,1
24483,-98,1
24484,-98,1
24485,-98,1
24486,-98,1
24487,-98,0
24488,-122,0
24489,-119,0
24490,-121,0
24491,-119,0
24492,-124,0
24493,-115,0
24494,-125,0
24495,-121,0
24496,-121,0
24497,-126,0
24498,-125,0
24499,-122,0
24500,-119,0
24501,-122,0
24502,-122,0
24503,-121,0
24504,-115,0
24505,-122,0
24506,-121,0
24507,-125,0
24508,-122,0
24509,-118,0
24510,-119,0
24511,-121,0
24512,-119,0
24513,-122,0
24514,-122,0
24515,-119,0
24516,-118,0
24517,-119,0
24518,-118,0
24519,-117,0
24520,-124,0
24521,-119,0
24522,-124,0
24523,-122,0
24524,-121,0
24525,-121,0
24526,-122,0
24527,-121,0
24528,-121,0
24529,-124,0
24530,-122,0
24531,-119,0
24532,-121,0
24533,-121,0
24534,-121,0
24535,-121,0
24536,-118,0
24537,-121,0
24538,-119,0
24539,-116,0
24540,-125,0
24541,-122,0
24542,-121,0
24543,-124,0
24544,-124,0
24545,-118,0
24546,-119,0
24547,-119,0
24548,-121,0
24549,-122,0
24550,-119,0
24551,-125,0
24552,-118,0
24553,-125,0
24554,-119,0
24555,-124,0
24556,-121,0
24557,-121,0
24558,-121,0
24559,-122,0
24560,-116,0
24561,-121,0
24562,-125,0
24563,-124,0
24564,-125,0
24565,-119,0
24566,-121,0
24567,-121,0
24568,-115,0
24569,-125,0
24570,-124,0
24571,-119,0
24572,-124,0
24573,-119,0
24574,-119,0
24575,-121,0
24576,-121,0
24577,-124,0
24578,-116,0
24579,-119,0
24580,-121,0
24581,-121,0
24582,-121,0
24583,-122,0
24584,-117,0
24585,-119,0
24586,-118,0
24587,-116,0
24588,-121,0
24589,-125,0
24590,-119,0
24591,-121,0
24592,-118,0
24593,-125,0
24594,-119,0
24595,-127,0
24596,-121,0
24597,-122,0
24598,-115,0
24599,-122,0
24600,-122,0
24601,-119,0
24602,-121,0
24603,-119,0
24604,-125,0
24605,-122,0
24606,-124,0
24607,-119,0
24608,-122,0
24609,-121,0
24610,-119,0
24611,-116,0
24612,-116,0
24613,-124,0
24614,-122,0
24615,-124,0
24616,-121,0
24617,-125,0
24618,-118,0
24619,-118,0
24620,-127,0
24621,-122,0
24622,-118,0
24623,-118,0
24624,-122,0
24625,-125,0
24626,-127,0
24627,-121,0
24628,-125,0
24629,-104,1
24630,-97,1
24631,-97,1
24632,-98,1
24633,-97,1
24634,-97,1
24635,-97,1
24636,-97,1
24637,-97,1
24638,-97,1
24639,-97,1
24640,-97,1
24641,-97,1
24642,-97,1
24643,-98,1
24644,-97,1
24645,-97,1
24646,-98,1
24647,-98,1
24648,-97,1
24649,-99,0
24650,-119,0
24651,-119,0
24652,-125,0
24653,-122,0
24654,-121,0
24655,-124,0
24656,-125,0
24657,-116,0
24658,-122,0
24659,-125,0
24660,-121,0
24661,-118,0
24662,-119,0
24663,-119,0
24664,-125,0
24665,-119,0
24666,-119,0
24667,-116,0
24668,-118,0
24669,-121,0
24670,-121,0
24671,-125,0
24672,-119,0
24673,-119,0
24674,-118,0
24675,-119,0
24676,-121,0
24677,-125,0
24678,-119,0
24679,-121,0
24680,-121,0
24681,-121,0
24682,-127,0
24683,-122,0
24684,-117,0
24685,-121,0
24686,-125,0
24687,-119,0
24688,-121,0
24689,-122,0
24690,-119,0
24691,-122,0
24692,-119,0
24693,-119,0
24694,-119,0
24695,-121,0
24696,-121,0
24697,-119,0
24698,-118,0
24699,-125,0
24700,-118,0
24701,-121,0
24702,-124,0
24703,-121,0
24704,-122,0
24705,-119,0
24706,-122,0
24707,-121,0
24708,-121,0
24709,-118,0
24710,-124,0
24711,-121,0
24712,-124,0
24713,-122,0
24714,-121,0
24715,-121,0
24716,-119,0
24717,-121,0
24718,-121,0
24719,-121,0
24720,-124,0
24721,-121,0
24722,-124,0
24723,-117,0
24724,-121,0
24725,-118,0
24726,-122,0
24727,-121,0
24728,-121,0
24729,-119,0
24730,-121,0
24731,-124,0
24732,-127,0
24733,-124,0
24734,-122,0
24735,-119,0
24736,-119,0
24737,-122,0
24738,-121,0
24739,-115,0
24740,-119,0
24741,-125,0
24742,-118,0
24743,-119,0
24744,-122,0
24745,-116,0
24746,-121,0
24747,-124,0
24748,-122,0
24749,-125,0
24750,-125,0
24751,-122,0
24752,-119,0
24753,-119,0
24754,-118,0
24755,-117,0
24756,-125,0
24757,-121,0
24758,-119,0
24759,-119,0
24760,-124,0
24761,-119,0
24762,-125,0
24763,-121,0
24764,-124,0
24765,-125,0
24766,-119,0
24767,-125,0
24768,-125,0
24769,-119,0
24770,-125,0
24771,-124,0
24772,-119,0
24773,-122,0
24774,-122,0
24775,-124,0
24776,-117,0
24777,-118,0
24778,-125,0
24779,-122,0
24780,-127,0
24781,-124,0
24782,-124,0
24783,-119,0
24784,-119,0
24785,-122,0
24786,-122,0
24787,-122,0
24788,-122,0
24789,-119,0
24790,-119,1
24791,-97,1
24792,-98,1
24793,-98,1
24794,-98,1
24795,-98,1
24796,-98,1
24797,-98,1
24798,-98,1
24799,-98,1
24800,-98,1
24801,-98,1
24802,-98,1
24803,-99,1
24804,-98,1
24805,-98,1
24806,-97,1
24807,-98,1
24808,-98,1
24809,-97,1
24810,-98,0
24811,-124,0
24812,-119,0
24813,-124,0
24814,-117,0
24815,-124,0
24816,-119,0
24817,-121,0
24818,-118,0
24819,-121,0
24820,-121,0
24821,-121,0
24822,-119,0
24823,-124,0
24824,-125,0
24825,-125,0
24826,-122,0
24827,-119,0
24828,-124,0
24829,-124,0
24830,-124,0
24831,-119,0
24832,-127,0
24833,-116,0
24834,-121,0
24835,-118,0
24836,-124,0
24837,-122,0
24838,-125,0
24839,-116,0
24840,-118,0
24841,-125,0
24842,-121,0
24843,-119,0
24844,-121,0
24845,-119,0
24846,-114,0
24847,-119,0
24848,-119,0
24849,-118,0
24850,-124,0
24851,-119,0
24852,-119,0
24853,-125,0
24854,-119,0
24855,-124,0
24856,-127,0
24857,-121,0
24858,-119,0
24859,-119,0
24860,-121,0
24861,-121,0
24862,-121,0
24863,-121,0
24864,-121,0
24865,-116,0
24866,-118,0
24867,-118,0
24868,-122,0
24869,-125,0
24870,-119,0
24871,-117,0
24872,-119,0
24873,-127,0
24874,-121,0
24875,-124,0
24876,-119,0
24877,-121,0
24878,-118,0
24879,-119,0
24880,-119,0
24881,-118,0
24882,-124,0
24883,-122,0
24884,-125,0
24885,-118,0
24886,-121,0
24887,-122,0
24888,-119,0
24889,-125,0
24890,-119,0
24891,-126,0
24892,-122,0
24893,-127,0
24894,-119,0
24895,-121,0
24896,-127,0
24897,-116,0
24898,-119,0
24899,-121,0
24900,-121,0
24901,-121,0
24902,-118,0
24903,-125,0
24904,-124,0
24905,-122,0
24906,-122,0
24907,-119,0
24908,-118,0
24909,-117,0
24910,-116,0
24911,-118,0
24912,-125,0
24913,-119,0
24914,-127,0
24915,-126,0
24916,-121,0
24917,-121,0
24918,-122,0
24919,-125,0
24920,-115,0
24921,-118,0
24922,-122,0
24923,-122,0
24924,-122,0
24925,-121,0
24926,-121,0
24927,-124,0
24928,-119,0
24929,-119,0
24930,-121,0
24931,-122,0
24932,-116,0
24933,-121,0
24934,-116,0
24935,-121,0
24936,-119,0
24937,-122,0
24938,-121,0
24939,-122,0
24940,-119,0
24941,-119,0
24942,-119,0
24943,-121,0
24944,-121,0
24945,-122,0
24946,-118,0
24947,-124,0
24948,-121,0
24949,-116,0
24950,-121,0
24951,-116,0
24952,-124,1
24953,-98,1
24954,-97,1
24955,-97,1
24956,-98,1
24957,-97,1
24958,-97,1
24959,-98,1
24960,-98,1
24961,-97,1
24962,-98,1
24963,-97,1
24964,-98,1
24965,-97,1
24966,-98,1
24967,-97,1
24968,-98,1
24969,-97,1
24970,-97,1
24971,-98,1
24972,-98,0
24973,-115,0
24974,-125,0
24975,-121,0
24976,-124,0
24977,-122,0
24978,-127,0
24979,-118,0
24980,-125,0
24981,-121,0
24982,-119,0
24983,-125,0
24984,-125,0
24985,-125,0
24986,-124,0
24987,-118,0
24988,-119,0
24989,-124,0
24990,-122,0
24991,-121,0
24992,-124,0
24993,-119,0
24994,-122,0
24995,-124,0
24996,-121,0
24997,-122,0
24998,-122,0
24999,-118,0
25000,-122,0
25001,-119,0
25002,-124,0
25003,-119,0
25004,-121,0
25005,-116,0
25006,-118,0
25007,-124,0
25008,-119,0
25009,-121,0
25010,-125,0
25011,-121,0
25012,-125,0
25013,-117,0
25014,-119,0
25015,-121,0
25016,-119,0
25017,-118,0
25018,-119,0
25019,-125,0
25020,-115,0
25021,-121,0
25022,-118,0
25023,-122,0
25024,-119,0
25025,-119,0
25026,-122,0
25027,-127,0
25028,-118,0
25029,-125,0
25030,-119,0
25031,-122,0
25032,-126,0
25033,-115,0
25034,-119,0
25035,-119,0
25036,-126,0
25037,-121,0
25038,-119,0
25039,-122,0
25040,-121,0
25041,-122,0
25042,-119,0
25043,-126,0
25044,-118,0
25045,-121,0
25046,-125,0
25047,-118,0
25048,-121,0
25049,-122,0
25050,-121,0
25051,-121,0
25052,-124,0
25053,-119,0
25054,-119,0
25055,-122,0
25056,-122,0
25057,-121,0
25058,-119,0
25059,-124,0
25060,-116,0
25061,-121,0
25062,-122,0
25063,-119,0
25064,-122,0
25065,-122,0
25066,-125,0
25067,-122,0
25068,-118,0
25069,-125,0
25070,-121,0
25071,-126,0
25072,-121,0
25073,-121,0
25074,-121,0
25075,-119,0
25076,-122,0
25077,-124,0
25078,-125,0
25079,-121,0
25080,-116,0
25081,-127,0
25082,-119,0
25083,-115,0
25084,-121,0
25085,-119,0
25086,-121,0
25087,-125,0
25088,-119,0
25089,-121,0
25090,-122,0
25091,-117,0
25092,-119,0
25093,-121,0
25094,-119,0
25095,-121,0
25096,-124,0
25097,-118,0
25098,-121,0
25099,-125,0
25100,-118,0
25101,-119,0
25102,-125,0
25103,-122,0
25104,-117,0
25105,-122,0
25106,-117,0
25107,-118,0
25108,-119,0
25109,-118,0
25110,-122,0
25111,-121,0
25112,-125,0
25113,-116,0
25114,-107,1
25115,-96,1
25116,-97,1
25117,-97,1
25118,-97,1
25119,-98,1
25120,-97,1
25121,-97,1
25122,-97,1
25123,-97,1
25124,-98,1
25125,-97,1
25126,-98,1
25127,-97,1
25128,-97,1
25129,-97,1
25130,-97,1
25131,-97,1
25132,-97,1
25133,-97,1
25134,-97,0
25135,-118,0
25136,-122,0
25137,-121,0
25138,-125,0
25139,-117,0
25140,-127,0
25141,-119,0
25142,-118,0
25143,-116,0
25144,-121,0
25145,-117,0
25146,-121,0
25147,-116,0
25148,-121,0
25149,-118,0
25150,-119,0
25151,-117,0
25152,-118,0
25153,-121,0
25154,-122,0
25155,-122,0
25156,-116,0
25157,-124,0
25158,-118,0
25159,-119,0
25160,-122,0
25161,-121,0
25162,-119,0
25163,-122,0
25164,-118,0
25165,-122,0
25166,-122,0
25167,-119,0
25168,-116,0
25169,-124,0
25170,-118,0
25171,-118,0
25172,-127,0
25173,-125,0
25174,-117,0
25175,-122,0
25176,-118,0
25177,-122,0
25178,-119,0
25179,-125,0
25180,-121,0
25181,-121,0
25182,-119,0
25183,-118,0
25184,-122,0
25185,-119,0
25186,-127,0
25187,-118,0
25188,-119,0
25189,-121,0
25190,-121,0
25191,-118,0
25192,-119,0
25193,-125,0
25194,-114,0
25195,-122,0
25196,-119,0
25197,-125,0
25198,-116,0
25199,-122,0
25200,-119,0
25201,-117,0
25202,-121,0
25203,-122,0
25204,-121,0
25205,-124,0
25206,-121,0
25207,-124,0
25208,-127,0
25209,-121,0
25210,-119,0
25211,-124,0
25212,-117,0
25213,-124,0
25214,-121,0
25215,-122,0
25216,-119,0
25217,-125,0
25218,-124,0
25219,-125,0
25220,-119,0
25221,-124,0
25222,-119,0
25223,-118,0
25224,-121,0
25225,-117,0
25226,-121,0
25227,-119,0
25228,-125,0
25229,-116,0
25230,-122,0
25231,-119,0
25232,-121,0
25233,-125,0
25234,-122,0
25235,-121,0
25236,-116,0
25237,-122,0
25238,-121,0
25239,-119,0
25240,-118,0
25241,-122,0
25242,-119,0
25243,-121,0
25244,-119,0
25245,-121,0
25246,-122,0
25247,-122,0
25248,-118,0
25249,-121,0
25250,-122,0
25251,-125,0
25252,-121,0
25253,-119,0
25254,-117,0
25255,-124,0
25256,-119,0
25257,-125,0
25258,-119,0
25259,-122,0
25260,-122,0
25261,-122,0
25262,-121,0
25263,-116,0
25264,-119,0
25265,-125,0
25266,-118,0
25267,-125,0
25268,-117,0
25269,-119,0
25270,-121,0
25271,-122,0
25272,-124,0
25273,-119,0
25274,-125,0
25275,-117,0
25276,-114,1
25277,-98,1
25278,-98,1
25279,-97,1
25280,-98,1
25281,-97,1
25282,-98,1
25283,-98,1
25284,-98,1
25285,-98,1
25286,-98,1
25287,-98,1
25288,-97,1
25289,-98,1
25290,-97,1
25291,-97,1
25292,-97,1
25293,-97,1
25294,-98,1
25295,-97,1
25296,-98,0
25297,-122,0
25298,-121,0
25299,-122,0
25300,-116,0
25301,-125,0
25302,-118,0
25303,-119,0
25304,-121,0
25305,-124,0
25306,-119,0
25307,-121,0
25308,-124,0
25309,-127,0
25310,-118,0
25311,-116,0
25312,-122,0
25313,-124,0
25314,-116,0
25315,-119,0
25316,-119,0
25317,-118,0
25318,-122,0
25319,-117,0
25320,-121,0
25321,-122,0
25322,-119,0
25323,-119,0
25324,-119,0
25325,-118,0
25326,-117,0
25327,-124,0
25328,-118,0
25329,-121,0
25330,-122,0
25331,-125,0
25332,-127,0
25333,-124,0
25334,-125,0
25335,-125,0
25336,-122,0
25337,-124,0
25338,-119,0
25339,-125,0
25340,-121,0
25341,-124,0
25342,-122,0
25343,-118,0
25344,-116,0
25345,-127,0
25346,-121,0
25347,-121,0
25348,-118,0
25349,-118,0
25350,-118,0
25351,-118,0
25352,-115,0
25353,-119,0
25354,-122,0
25355,-119,0
25356,-121,0
25357,-118,0
25358,-117,0
25359,-116,0
25360,-124,0
25361,-122,0
25362,-127,0
25363,-124,0
25364,-119,0
25365,-117,0
25366,-123,0
25367,-117,0
25368,-125,0
25369,-119,0
25370,-119,0
25371,-127,0
25372,-122,0
25373,-119,0
25374,-122,0
25375,-115,0
25376,-119,0
25377,-124,0
25378,-119,0
25379,-124,0
25380,-119,0
25381,-121,0
25382,-121,0
25383,-117,0
25384,-122,0
25385,-124,0
25386,-121,0
25387,-121,0
25388,-119,0
25389,-118,0
25390,-122,0
25391,-121,0
25392,-118,0
25393,-119,0
25394,-118,0
25395,-127,0
25396,-119,0
25397,-119,0
25398,-122,0
25399,-116,0
25400,-121,0
25401,-124,0
25402,-121,0
25403,-122,0
25404,-118,0
25405,-124,0
25406,-121,0
25407,-121,0
25408,-119,0
25409,-118,0
25410,-122,0
25411,-119,0
25412,-119,0
25413,-116,0
25414,-119,0
25415,-118,0
25416,-119,0
25417,-125,0
25418,-121,0
25419,-121,0
25420,-124,0
25421,-127,0
25422,-122,0
25423,-119,0
25424,-123,0
25425,-116,0
25426,-122,0
25427,-121,0
25428,-119,0
25429,-121,0
25430,-116,0
25431,-116,0
25432,-119,0
25433,-124,0
25434,-122,0
25435,-119,0
25436,-122,0
25437,-119,1
25438,-97,1
25439,-97,1
25440,-97,1
25441,-97,1
25442,-97,1
25443,-97,1
25444,-96,1
25445,-97,1
25446,-97,1
25447,-97,1
25448,-97,1
25449,-97,1
25450,-97,1
25451,-97,1
25452,-97,1
25453,-97,1
25454,-97,1
25455,-97,1
25456,-97,1
25457,-97,0
25458,-116,0
25459,-119,0
25460,-122,0
25461,-121,0
25462,-118,0
25463,-124,0
25464,-121,0
25465,-125,0
25466,-122,0
25467,-119,0
25468,-125,0
25469,-118,0
25470,-121,0
25471,-114,0
25472,-121,0
25473,-124,0
25474,-119,0
25475,-121,0
25476,-119,0
25477,-121,0
25478,-122,0
25479,-121,0
25480,-116,0
25481,-125,0
25482,-119,0
25483,-119,0
25484,-126,0
25485,-119,0
25486,-125,0
25487,-119,0
25488,-118,0
25489,-118,0
25490,-123,0
25491,-125,0
25492,-119,0
25493,-119,0
25494,-118,0
25495,-121,0
25496,-119,0
25497,-119,0
25498,-127,0
25499,-122,0
25500,-116,0
25501,-122,0
25502,-125,0
25503,-122,0
25504,-122,0
25505,-122,0
25506,-119,0
25507,-122,0
25508,-122,0
25509,-125,0
25510,-116,0
25511,-125,0
25512,-121,0
25513,-127,0
25514,-122,0
25515,-121,0
25516,-122,0
25517,-125,0
25518,-116,0
25519,-117,0
25520,-122,0
25521,-127,0
25522,-118,0
25523,-115,0
25524,-121,0
25525,-122,0
25526,-122,0
25527,-121,0
25528,-127,0
25529,-121,0
25530,-119,0
25531,-121,0
25532,-121,0
25533,-121,0
25534,-125,0
25535,-119,0
25536,-119,0
25537,-119,0
25538,-122,0
25539,-127,0
25540,-121,0
25541,-118,0
25542,-124,0
25543,-122,0
25544,-121,0
25545,-124,0
25546,-118,0
25547,-119,0
25548,-119,0
25549,-119,0
25550,-121,0
25551,-122,0
25552,-122,0
25553,-116,0
25554,-118,0
25555,-124,0
25556,-124,0
25557,-114,0
25558,-122,0
25559,-119,0
25560,-121,0
25561,-125,0
25562,-119,0
25563,-118,0
25564,-122,0
25565,-118,0
25566,-121,0
25567,-121,0
25568,-119,0
25569,-116,0
25570,-122,0
25571,-119,0
25572,-121,0
25573,-117,0
25574,-124,0
25575,-124,0
25576,-124,0
25577,-119,0
25578,-124,0
25579,-116,0
25580,-118,0
25581,-119,0
25582,-116,0
25583,-125,0
25584,-119,0
25585,-119,0
25586,-116,0
25587,-124,0
25588,-122,0
25589,-121,0
25590,-119,0
25591,-121,0
25592,-122,0
25593,-113,0
25594,-125,0
25595,-124,0
25596,-119,0
25597,-121,0
25598,-124,0
25599,-127,1
25600,-97,1
25601,-96,1
25602,-96,1
25603,-97,1
25604,-97,1
25605,-96,1
25606,-97,1
25607,-96,1
25608,-97,1
25609,-97,1
25610,-98,1
25611,-97,1
25612,-97,1
25613,-96,1
25614,-97,1
25615,-97,1
25616,-97,1
25617,-97,1
25618,-98,1
25619,-96,0
25620,-122,0
25621,-116,0
25622,-127,0
25623,-121,0
25624,-119,0
25625,-119,0
25626,-119,0
25627,-119,0
25628,-121,0
25629,-119,0
25630,-125,0
25631,-124,0
25632,-121,0
25633,-125,0
25634,-127,0
25635,-122,0
25636,-121,0
25637,-122,0
25638,-124,0
25639,-118,0
25640,-127,0
25641,-118,0
25642,-121,0
25643,-121,0
25644,-119,0
25645,-121,0
25646,-127,0
25647,-121,0
25648,-119,0
25649,-121,0
25650,-119,0
25651,-116,0
25652,-125,0
25653,-124,0
25654,-121,0
25655,-125,0
25656,-117,0
25657,-125,0
25658,-121,0
25659,-116,0
25660,-122,0
25661,-127,0
25662,-124,0
25663,-121,0
25664,-124,0
25665,-122,0
25666,-119,0
25667,-118,0
25668,-125,0
25669,-124,0
25670,-122,0
25671,-122,0
25672,-124,0
25673,-121,0
25674,-122,0
25675,-121,0
25676,-119,0
25677,-124,0
25678,-124,0
25679,-125,0
25680,-119,0
25681,-117,0
25682,-121,0
25683,-117,0
25684,-121,0
25685,-125,0
25686,-124,0
25687,-119,0
25688,-118,0
25689,-124,0
25690,-124,0
25691,-121,0
25692,-121,0
25693,-121,0
25694,-118,0
25695,-121,0
25696,-122,0
25697,-119,0
25698,-119,0
25699,-117,0
25700,-119,0
25701,-124,0
25702,-124,0
25703,-114,0
25704,-122,0
25705,-118,0
25706,-118,0
25707,-119,0
25708,-119,0
25709,-115,0
25710,-119,0
25711,-119,0
25712,-118,0
25713,-119,0
25714,-116,0
25715,-121,0
25716,-121,0
25717,-121,0
25718,-121,0
25719,-121,0
25720,-122,0
25721,-122,0
25722,-122,0
25723,-121,0
25724,-116,0
25725,-122,0
25726,-125,0
25727,-121,0
25728,-122,0
25729,-116,0
25730,-122,0
25731,-118,0
25732,-118,0
25733,-124,0
25734,-125,0
25735,-119,0
25736,-119,0
25737,-122,0
25738,-124,0
25739,-121,0
25740,-119,0
25741,-125,0
25742,-121,0
25743,-125,0
25744,-119,0
25745,-116,0
25746,-119,0
25747,-114,0
25748,-122,0
25749,-124,0
25750,-121,0
25751,-121,0
25752,-125,0
25753,-121,0
25754,-121,0
25755,-119,0
25756,-122,0
25757,-117,0
25758,-121,0
25759,-119,0
25760,-119,0
25761,-119,1
25762,-97,1
25763,-97,1
25764,-97,1
25765,-98,1
25766,-98,1
25767,-97,1
25768,-98,1
25769,-98,1
25770,-97,1
25771,-98,1
25772,-97,1
25773,-97,1
25774,-98,1
25775,-98,1
25776,-97,1
25777,-98,1
25778,-98,1
25779,-97,1
25780,-98,1
25781,-98,0
25782,-127,0
25783,-121,0
25784,-119,0
25785,-119,0
25786,-124,0
25787,-118,0
25788,-119,0
25789,-119,0
25790,-119,0
25791,-121,0
25792,-121,0
25793,-117,0
25794,-121,0
25795,-123,0
25796,-121,0
25797,-118,0
25798,-119,0
25799,-122,0
25800,-121,0
25801,-124,0
25802,-119,0
25803,-122,0
25804,-125,0
25805,-121,0
25806,-116,0
25807,-127,0
25808,-124,0
25809,-122,0
25810,-119,0
25811,-124,0
25812,-127,0
25813,-118,0
25814,-121,0
25815,-116,0
25816,-121,0
25817,-119,0
25818,-124,0
25819,-119,0
25820,-117,0
